OBJECTID,AAT_z,Pct_Canopy,Pct_Impervious,Distance_from_water_m,Elevation_m,POINT_X,POINT_Y,NDVI,Albedo,Location
53109,88.33,3.81,0,0,13.97,345574.11,258711.48,0.326684594,0.435350723,0
38120,88.18,44.93,9.71,452.59,10.84,350692.22,258711.48,0.307072222,0.401614159,0
13976,88,25.68,97.3,671.45,18.1,352759.15,258711.48,0.242732242,0.452596881,0
44468,88.48,0,39.54,610.57,14.67,352463.87,258711.48,0.184393719,0.390119813,0
3615,88,16.31,18.75,447.91,11.14,350987.5,258711.48,0.331793606,0.427505858,0
47025,88,45.51,66.8,692.93,17.98,352857.57,258711.48,0.246396407,0.410298258,0
56263,88,0,0,56.81,14.42,345278.83,258711.48,0.311055928,0.455657653,0
49132,88.02,0.44,79.64,630.34,18.44,352562.3,258711.48,0.166455254,0.436841585,0
36529,88.22,27.06,0,449.32,11,350790.65,258711.48,0.39734146,0.436630547,0
52575,89,84.96,4.09,0,16.9,346755.21,258711.48,0.304699481,0.384662077,0
22178,88.02,0,0,448.04,11.06,350889.07,258711.48,0.410769492,0.451754481,0
12135,88.99,22.66,82.55,18.44,20.87,346853.64,258711.48,0.223757207,0.387636908,0
58935,88,4.83,0,14.25,14.06,345475.69,258711.48,0.357885271,0.440516174,0
59763,88,10.09,0,43.74,14.24,345377.26,258711.48,0.311779559,0.441467389,0
39722,88,0,0,28.08,14.59,345180.41,258711.48,0.308506548,0.45509465,0
43672,88,70.91,41.54,758.84,18.82,353349.7,258711.48,0.212097973,0.382714495,0
20653,88,40.32,69.86,751.84,18.04,353251.28,258711.48,0.156033888,0.378003046,0
53433,88,19.11,97.91,745.99,17.99,353152.85,258711.48,0.100706853,0.386314988,0
49598,89,0,98.94,573.38,12.33,352267.02,258711.48,0.066752233,0.395670943,0
50281,89,0,100,556.16,13.97,352168.6,258711.48,0.052279625,0.388644077,0
1939,89,6.24,97.78,540.06,16.98,352070.17,258711.48,0.065305769,0.385923758,0
44826,89,23.34,81.27,525.17,18.12,351971.75,258711.48,0.116707124,0.38459558,0
56060,89,64.56,39.5,511.37,17.65,351873.32,258711.48,0.163518429,0.370305255,0
53840,89,53.54,38.14,498.14,17.2,351774.9,258711.48,0.203383058,0.369302668,0
42338,89,9.7,64.16,486.05,17.03,351676.47,258711.48,0.169140309,0.376765653,0
22468,89,0.05,84.5,475.52,17.02,351578.05,258711.48,0.148368314,0.385591313,0
59408,89,47.13,42.51,466.66,16.94,351479.62,258711.48,0.159365773,0.381292403,0
57572,89,24.25,58.98,459.16,16.2,351381.2,258711.48,0.136323065,0.385537036,0
59346,89,6.73,89.52,453.51,15.05,351282.77,258711.48,0.117910966,0.403725542,0
49854,89,1.47,79.12,449.79,13.31,351184.35,258711.48,0.152440295,0.401578843,0
50320,89,0,100,473.49,12.1,350396.95,258711.48,0.065050922,0.374571979,0
14964,89,0,100,483.24,12.74,350298.52,258711.48,0.044300433,0.381936654,0
31493,89,0,100,494.61,13.08,350200.09,258711.48,0.045763783,0.386002473,0
56206,89,0,100,507.5,13.07,350101.67,258711.48,0.04092874,0.387883186,0
55487,89,0,100,521.8,12.98,350003.24,258711.48,0.061563142,0.385330319,0
57268,89.03,0.09,98.07,537.31,12.33,349904.82,258711.48,0.118079975,0.381758437,0
13642,89.3,36.88,96.02,553.3,12.94,349806.39,258711.48,0.178252369,0.376267135,0
31696,89.19,23.12,77,570.34,13,349707.97,258711.48,0.190522179,0.38380824,0
14734,89.05,21.08,82.19,588.42,13,349609.54,258711.48,0.154140636,0.387614071,0
58997,89,10.16,100,606.14,13,349511.12,258711.48,0.126696169,0.382255875,0
56318,89.03,24.88,90.67,623.01,13,349412.69,258711.48,0.156721517,0.387932435,0
46240,89.58,49.25,66.51,627.17,13.22,349314.27,258711.48,0.186326072,0.389253497,0
52373,89.94,32.01,56.86,599.69,14.04,349215.84,258711.48,0.208435386,0.389291048,0
7767,90,26.65,94.54,572.44,15,349117.42,258711.48,0.15714623,0.38673684,0
47121,90,0,100,545.44,15.76,349018.99,258711.48,0.078229137,0.370650478,0
33361,90.22,7.66,99.61,518.76,16,348920.57,258711.48,0.085998908,0.393787138,0
50449,90.02,8.34,100,492.47,15.93,348822.14,258711.48,0.122496329,0.403362513,0
32961,90,12.75,100,466.63,16.23,348723.72,258711.48,0.080061376,0.379101634,0
50728,89.98,24.3,83.55,441.3,16.15,348625.29,258711.48,0.124317139,0.38647078,0
50990,89.78,39.29,41.85,416.54,15.95,348526.87,258711.48,0.177788407,0.389492102,0
53403,89.35,4.18,99.88,392.34,14.53,348428.44,258711.48,0.11411266,0.411914848,0
49200,89,0,100,368.87,14.91,348330.02,258711.48,0.050302789,0.514075868,0
55856,89,0,100,346.35,15,348231.59,258711.48,0.032275133,0.53782247,0
48595,89,0,100,324.92,15.86,348133.17,258711.48,0.060032949,0.4714844,0
3995,89,0,100,303.73,17.75,348034.74,258711.48,0.068105049,0.392594859,0
58057,89,6.29,100,278.81,18.04,347936.32,258711.48,0.082987674,0.375702679,0
51996,89,1.31,85.5,252.31,19.12,347837.89,258711.48,0.098646104,0.388222896,0
44098,89.04,0,98.11,225.95,19.27,347739.46,258711.48,0.120050915,0.397688188,0
6450,89,7.04,99.6,198.01,19.78,347641.04,258711.48,0.12505646,0.397883989,0
32542,89,0,93.8,170.34,20.78,347542.61,258711.48,0.142972991,0.384611115,0
52958,89,0,81.05,143.22,21,347444.19,258711.48,0.143845782,0.370174088,0
46250,89,0,94.42,116.56,21,347345.76,258711.48,0.109119803,0.369644798,0
4588,89,22.11,81.96,90.2,21.2,347247.34,258711.48,0.104781508,0.374129973,0
37876,88.71,0,94.49,65.66,21.01,347148.91,258711.48,0.128124848,0.395647101,0
56482,88,24.04,89.26,44.85,20.99,347050.49,258711.48,0.194270819,0.409072228,0
37986,88,0,71.69,2.91,14.93,345096.51,258719.41,0.216534555,0.442440063,0
29904,88.01,0,100,0,14.78,345032,258759.87,0.127525106,0.43343246,0
45482,89,0.69,97.91,502.19,13.44,350396.95,258809.9,0.085281745,0.388640128,0
56690,89,19.99,88.53,482.3,10.83,350692.22,258809.9,0.198989972,0.36366716,0
37672,88,10.57,100,735.34,18,352956,258809.9,0.08719594,0.380650684,0
58109,89,73.2,0,0,13.39,346656.79,258809.9,0.260897249,0.351221375,0
47992,89,0,85.06,633.79,11.9,352463.87,258809.9,0.117569029,0.403004438,0
57373,88,49.48,69.51,59.23,21.12,346952.06,258809.9,0.225382179,0.401720442,0
42400,88.98,48.21,57.74,493.88,12.51,350495.37,258809.9,0.173166782,0.364653245,0
53453,89,46.74,70.85,479.24,11.1,350790.65,258809.9,0.254782617,0.382732637,0
44939,88,0,100,693.05,18.8,352759.15,258809.9,0.147374466,0.444675833,0
56664,89.37,11.5,0,0,13.94,345672.54,258809.9,0.242334574,0.406546444,0
58193,88,0,100,713.88,17.96,352857.57,258809.9,0.109898858,0.401719436,0
59977,88.55,44.82,67.43,477.91,11.73,350987.5,258809.9,0.240671724,0.401566252,0
51307,89,76.29,33.06,0,20.49,346755.21,258809.9,0.300495327,0.397944227,0
52050,88.65,1.09,92.78,29.23,21,346853.64,258809.9,0.188727185,0.397940017,0
56538,88.76,45.91,63.56,478.04,11.28,350889.07,258809.9,0.285962105,0.403277278,0
7172,88.8,0,39.23,652.85,12.51,352562.3,258809.9,0.185698524,0.447047465,0
47934,88.4,0,10.28,29.03,14.6,345081.98,258809.9,0.230229214,0.449624211,0
55594,88.87,0,0,11.7,14.03,345574.11,258809.9,0.304625928,0.448471084,0
14126,88,0,0,68.77,14,345278.83,258809.9,0.326045424,0.457370877,0
41555,88.1,0,63.95,672.71,17.19,352660.72,258809.9,0.149086997,0.501648039,0
54438,88.68,0,0,31.77,14,345475.69,258809.9,0.315410137,0.452130884,0
54118,88.23,0,0,54.18,14.12,345377.26,258809.9,0.310756117,0.450384952,0
54487,88,0,0,45.34,14,345180.41,258809.9,0.32725969,0.458806418,0
45011,88,0.22,95.22,787.91,18.15,353349.7,258809.9,0.098260231,0.379739329,0
59711,88,1.16,95.56,781.17,18,353251.28,258809.9,0.094821297,0.391194001,0
6338,88,20.81,67.32,775.54,17.95,353152.85,258809.9,0.096882693,0.383612327,0
54371,88,0,99.4,757.38,18,353054.43,258809.9,0.078978606,0.365592129,0
33294,89,0,100,615.35,12.63,352365.45,258809.9,0.062345795,0.398458503,0
58112,89,0,99.09,597.83,15.13,352267.02,258809.9,0.071730524,0.390521958,0
33531,89,7.61,99.79,581.34,17.8,352168.6,258809.9,0.095514126,0.384641178,0
54575,89,16.95,70.45,565.95,18.1,352070.17,258809.9,0.098687597,0.379710905,0
51184,89,1.62,77.21,551.7,18.3,351971.75,258809.9,0.1062086,0.376600288,0
45117,89,0.52,96.09,538.13,18.13,351873.32,258809.9,0.123881653,0.368156806,0
34358,89,17.26,87.12,525.43,17.85,351774.9,258809.9,0.148585275,0.368774384,0
51460,89,32.32,67.57,513.95,18.01,351676.47,258809.9,0.165745839,0.378947221,0
51797,89,62.59,40.71,504,16.91,351578.05,258809.9,0.140243158,0.383581296,0
12704,89,42.13,41.03,495.54,15.92,351479.62,258809.9,0.129819974,0.384810828,0
6626,89,32.37,77.45,488.47,15.38,351381.2,258809.9,0.164365679,0.389040708,0
52307,89,26.24,67.94,483.16,14.93,351282.77,258809.9,0.152759612,0.390652306,0
41384,89,1.81,74.77,479.67,14,351184.35,258809.9,0.123744383,0.381371304,0
55705,88.97,5.79,84.01,478.04,12.45,351085.92,258809.9,0.145743385,0.373033956,0
29495,88.95,14.61,98.39,487.2,11.11,350593.8,258809.9,0.201048389,0.357918441,0
42861,89,0,100,511.42,13.68,350298.52,258809.9,0.040765818,0.396449938,0
56554,89,0,100,522.18,13.96,350200.09,258809.9,0.036065463,0.393144563,0
13083,89,0,100,534.41,13.97,350101.67,258809.9,0.04262767,0.397254713,0
55131,89.16,0,100,548.01,13.01,350003.24,258809.9,0.061857551,0.40017128,0
49365,89.83,0.84,100,562.88,12.74,349904.82,258809.9,0.092084326,0.394776091,0
53069,90,13.05,96.85,578.6,12.52,349806.39,258809.9,0.117370121,0.387645587,0
52652,89.97,3.75,96.3,594.92,13,349707.97,258809.9,0.101339258,0.389317125,0
56398,89.21,0,94.25,612.27,13,349609.54,258809.9,0.098189801,0.381117798,0
57361,89,28.8,87.18,630.57,13.16,349511.12,258809.9,0.149286896,0.379799567,0
46618,89,46.39,42.91,647.71,13.61,349412.69,258809.9,0.199258834,0.390889645,0
47007,89,18.25,78.6,639.51,13.97,349314.27,258809.9,0.175439045,0.386603922,0
11714,89.01,33.96,92.46,612.52,13.97,349215.84,258809.9,0.182938874,0.388253704,0
47814,89.45,5.28,88.39,585.83,14.4,349117.42,258809.9,0.174581796,0.402346477,0
6509,90,0,96.34,559.47,15.64,349018.99,258809.9,0.100886397,0.373093151,0
45973,90.05,51.69,77.77,533.5,16.44,348920.57,258809.9,0.103064567,0.363687575,0
18502,90.03,20.24,61.89,507.97,16.84,348822.14,258809.9,0.179178566,0.378572196,0
59268,90,0,87.83,482.92,17.31,348723.72,258809.9,0.119432926,0.363069549,0
42938,90,0,77.71,458.43,17.24,348625.29,258809.9,0.134637669,0.361022204,0
59587,90,8.41,85.71,434.41,16.99,348526.87,258809.9,0.176378503,0.366580635,0
54498,89.76,24.69,79.85,411.15,15.28,348428.44,258809.9,0.150179595,0.385163724,0
48403,89,0,100,388.75,14.47,348330.02,258809.9,0.072257824,0.513719358,0
33856,89,0,100,367.33,15,348231.59,258809.9,0.032233238,0.562870391,0
51929,89,0,100,345.89,15.29,348133.17,258809.9,0.039499797,0.485231206,0
56222,89,0,100,319.33,17.68,348034.74,258809.9,0.039925568,0.401326679,0
59969,89,4.72,98.64,292.71,18,347936.32,258809.9,0.051648952,0.375267193,0
31685,89,13.25,99.91,264.87,18.32,347837.89,258809.9,0.068987936,0.380403064,0
57819,89,2.79,80.39,237.38,19.68,347739.46,258809.9,0.11910864,0.390294381,0
48828,89,30.51,66.59,210.3,20.82,347641.04,258809.9,0.145542189,0.390879549,0
30033,89,21.84,73.6,183.64,21,347542.61,258809.9,0.161038265,0.391797013,0
51692,89,1.97,91.44,157.18,20.94,347444.19,258809.9,0.152556539,0.391874872,0
52372,89,15.32,95,131.58,20.65,347345.76,258809.9,0.132426023,0.385988243,0
59147,89,11.94,92.51,107.92,20.95,347247.34,258809.9,0.149519488,0.385067388,0
52142,88.58,10.66,92.57,87.05,21.03,347148.91,258809.9,0.16700618,0.395329297,0
35222,88,39.95,64.88,70.67,21.51,347050.49,258809.9,0.223584771,0.408667475,0
54865,89,0.96,0,0,12,346558.36,258809.9,0.07781662,0.301564131,0
50798,90,24.58,0,0,12.01,345770.96,258809.9,0.126041383,0.318664201,0
1036,88.33,0,86.67,24.62,14.77,345002.76,258825.17,0.144439235,0.439499021,0
39544,88,0,96.64,735.46,18.01,352857.57,258908.33,0.090135805,0.372265168,0
45219,89,20.17,79.46,507.91,12,350987.5,258908.33,0.226086065,0.39998889,0
22987,88.48,0,90.57,675.95,11.98,352562.3,258908.33,0.082954064,0.400142111,0
35219,90,39.08,0.06,0,12.45,345770.96,258908.33,0.181096524,0.336121731,0
10012,89,22.21,80.22,530.89,14.31,350396.95,258908.33,0.12917687,0.401898958,0
19861,89,8.79,53.88,509.16,11.47,350790.65,258908.33,0.216941386,0.353386365,0
1824,89,11.75,78.91,508.04,11.47,350889.07,258908.33,0.193222597,0.365799144,0
59080,88.86,30.23,18.41,516.67,11.86,350593.8,258908.33,0.303369522,0.407311283,0
58871,88,0,65.66,695.16,11.76,352660.72,258908.33,0.142597854,0.403367877,0
59530,89,52.32,21.24,512.05,11.52,350692.22,258908.33,0.284756243,0.388388522,0
45948,88,0,75.54,715.08,15.48,352759.15,258908.33,0.131331235,0.393676013,0
28258,89.26,22.79,6.63,0,14.87,345672.54,258908.33,0.222026631,0.414587632,0
1454,88.99,29.53,82.26,522.97,12.97,350495.37,258908.33,0.26474455,0.400259085,0
7139,88.71,0,12.37,87.76,14.46,345278.83,258908.33,0.226193383,0.445275791,0
44544,89,6.79,6.08,18.79,14.57,345574.11,258908.33,0.222096339,0.439015664,0
38344,88.57,2.99,0,57.39,15.16,345081.98,258908.33,0.214203626,0.455500446,0
14032,89,4.13,1.03,48.5,14.45,345475.69,258908.33,0.217048809,0.436254852,0
34666,89,3.95,51.9,73.97,14.98,345377.26,258908.33,0.201026827,0.433314815,0
7845,88.51,4.61,0,69.05,14.68,345180.41,258908.33,0.240019143,0.452912748,0
38172,88,5.38,75.83,817.04,17.99,353349.7,258908.33,0.175007269,0.386788435,0
14298,88,14.42,55.98,810.55,17.56,353251.28,258908.33,0.158986956,0.384030044,0
56116,88,10.29,91.66,799.75,17.04,353152.85,258908.33,0.12341366,0.375489742,0
49234,88,7.61,100,777.75,17.33,353054.43,258908.33,0.084913351,0.362789408,0
50289,88,4.65,100,756.31,17.99,352956,258908.33,0.094929785,0.353328213,0
56089,88.95,0,100,657.38,13.03,352463.87,258908.33,0.054061227,0.396385826,0
56273,89,0,98.63,639.6,16.79,352365.45,258908.33,0.092287011,0.394642055,0
4179,89,9.94,68.93,622.77,18.3,352267.02,258908.33,0.13177222,0.382620059,0
54204,89,5.68,88.37,606.95,18.37,352168.6,258908.33,0.142279997,0.383093953,0
12771,89,19.48,72.55,592.23,18.79,352070.17,258908.33,0.108385786,0.375474244,0
44980,89,11.98,85.34,578.46,18.33,351971.75,258908.33,0.088035338,0.371691845,0
14088,89,18.21,91.84,565.19,18.07,351873.32,258908.33,0.106525652,0.383516178,0
52306,89,39.61,64.4,552.97,18.27,351774.9,258908.33,0.131142214,0.378687643,0
58564,89,14.81,69.11,542.07,16.55,351676.47,258908.33,0.144509122,0.374959968,0
56450,88.85,14.02,89.15,532.64,15.39,351578.05,258908.33,0.129510686,0.384808443,0
51325,88.65,38.64,64.91,524.54,15,351479.62,258908.33,0.145080775,0.389558785,0
59051,88.85,70.6,60.01,517.86,15,351381.2,258908.33,0.18805857,0.38496431,0
55571,89,52.8,37.39,512.85,14.97,351282.77,258908.33,0.155183986,0.381426774,0
11135,89,2.46,84.81,509.57,14.18,351184.35,258908.33,0.125819892,0.381827988,0
21457,89,25.5,63.86,508.03,12.78,351085.92,258908.33,0.196768045,0.395108908,0
36566,89,0,98.19,539.8,14.7,350298.52,258908.33,0.056279019,0.403289683,0
59741,89,0,100,550,14.08,350200.09,258908.33,0.060864005,0.400195159,0
57688,89,0,100,561.63,13.52,350101.67,258908.33,0.090591721,0.403389484,0
42198,89.65,0,100,574.58,13.13,350003.24,258908.33,0.088967882,0.402383506,0
24960,89.92,6.68,95.19,588.78,13.19,349904.82,258908.33,0.088481329,0.395328403,0
59122,89.84,21.12,90.12,604.13,12.92,349806.39,258908.33,0.140790597,0.389778614,0
59845,89.37,13.51,92.62,619.97,13,349707.97,258908.33,0.179919079,0.374286659,0
1184,89,28.56,73.7,636.64,13.02,349609.54,258908.33,0.191881239,0.375670083,0
11312,89,1.4,93,654.26,13.09,349511.12,258908.33,0.193169445,0.391681716,0
55018,89,43.19,91.81,672.76,13.34,349412.69,258908.33,0.185901925,0.396792703,0
52380,89,19.64,79.15,652.89,13.56,349314.27,258908.33,0.162756324,0.400201231,0
51608,89,89.87,28.01,626.49,13.99,349215.84,258908.33,0.174535915,0.39641615,0
15546,89.26,5.97,64.78,600.41,14.29,349117.42,258908.33,0.201438218,0.398934521,0
33378,90,46.74,65.19,574.73,15.66,349018.99,258908.33,0.139389083,0.367133357,0
56174,90,14.76,86.2,549.46,16.94,348920.57,258908.33,0.129178077,0.35329625,0
5481,90.08,57.56,88.69,524.66,17.02,348822.14,258908.33,0.18510963,0.379618257,0
59997,90,17.04,82.45,500.36,17.37,348723.72,258908.33,0.145169571,0.376012623,0
32161,90,15.01,86.46,476.54,17.35,348625.29,258908.33,0.122200042,0.374620259,0
59922,90,13.66,99.76,453.46,15.9,348526.87,258908.33,0.097119175,0.376802683,0
52318,89.97,34.64,77.42,431.15,15.51,348428.44,258908.33,0.12747243,0.393352508,0
43597,89.07,0.07,100,409.75,14.5,348330.02,258908.33,0.095930733,0.458846986,0
35012,89,0,100,386.37,14.99,348231.59,258908.33,0.049538873,0.523517467,0
57684,89,0,97.63,359.56,15.63,348133.17,258908.33,0.054783862,0.471501015,0
52648,89,0,98.58,331.81,18.03,348034.74,258908.33,0.059998732,0.408710577,0
59310,89,4.59,92.74,304.44,18.05,347936.32,258908.33,0.058522221,0.39594084,0
38994,89,19.41,87.8,277.38,18.68,347837.89,258908.33,0.084599964,0.386183523,0
58168,89,25.39,89.32,250.72,19.6,347739.46,258908.33,0.130655199,0.387311838,0
51673,89,1.29,88.54,224.16,20.2,347641.04,258908.33,0.13304536,0.39144408,0
50764,89,0.78,95.64,198.24,19.9,347542.61,258908.33,0.123127855,0.403704271,0
51249,89,5.63,96.58,173.47,20.25,347444.19,258908.33,0.112635404,0.407936685,0
53430,89,7.37,90.11,150.27,20.78,347345.76,258908.33,0.132472575,0.393121466,0
54787,89,26.84,94.58,129.4,21,347247.34,258908.33,0.17814368,0.381328873,0
58468,88.49,62.58,30.46,111.29,21.82,347148.91,258908.33,0.201090321,0.391208604,0
44074,88,40.53,63.89,90.91,21.9,347050.49,258908.33,0.203407407,0.395006314,0
59127,88,22.13,76.8,61.73,21.43,346952.06,258908.33,0.216179684,0.389345028,0
56185,88.33,18.9,94.16,33.96,21,346853.64,258908.33,0.257281274,0.395048931,0
24326,89,99.52,31.41,6.18,20.36,346755.21,258908.33,0.368247628,0.406008177,0
37909,89,100,0,0,14.31,346656.79,258908.33,0.343445003,0.37548583,0
50974,89,36.92,0,0,12,346558.36,258908.33,0.137285516,0.315058008,0
28812,88.36,2.22,13.24,54.62,14.93,344983.77,258908.54,0.159747481,0.440112166,0
53486,88.83,2.1,90.94,55.38,14.7,344911.4,258926.94,0.120141491,0.420159698,0
58235,89.12,5.73,99.41,0,14.11,345672.54,259006.75,0.167588592,0.474808887,0
54907,89,7.61,89.46,19.54,14.3,345574.11,259006.75,0.123171955,0.504003279,0
59321,89,43.81,45.53,538.03,11.79,350889.07,259006.75,0.224883556,0.385935865,0
50508,89,0,77.41,48.47,14.08,345475.69,259006.75,0.142889276,0.452846214,0
55210,89,1.74,17.39,546.19,12.41,350593.8,259006.75,0.325432777,0.45039542,0
52234,89,14.88,83.49,559.66,14.34,350396.95,259006.75,0.148528248,0.413522497,0
45561,89,14.52,63.58,77.69,14.31,345377.26,259006.75,0.120181724,0.423500128,0
55203,89,3.41,67.51,107.28,14.67,345278.83,259006.75,0.119782344,0.433410704,0
58535,89,4.2,57.56,95.87,14.97,345180.41,259006.75,0.112243071,0.443008468,0
38434,89,0,62.06,86.54,15,345081.98,259006.75,0.111937724,0.450491235,0
5165,89,5.91,50.03,84.62,15,344983.56,259006.75,0.129722759,0.440463014,0
47513,89,0,2.36,539.1,11.99,350790.65,259006.75,0.284732103,0.413396619,0
56100,89,0,0,541.83,12.06,350692.22,259006.75,0.340820134,0.454341471,0
58857,89,89.56,9.67,552.15,13.96,350495.37,259006.75,0.271180928,0.419680737,0
48139,88,52.85,56.26,846.24,17.27,353349.7,259006.75,0.16052866,0.349956937,0
41061,88,0.03,100,839.98,16.31,353251.28,259006.75,0.081109688,0.353064127,0
56622,88,0,100,820.17,16.62,353152.85,259006.75,0.072653577,0.369218774,0
47920,88,8.12,98.39,798.73,17.35,353054.43,259006.75,0.118675463,0.369676724,0
34270,88,18.71,49.17,777.86,16.21,352956,259006.75,0.253304809,0.378725566,0
42086,88,7.61,45.58,757.46,12.38,352857.57,259006.75,0.185255855,0.39223887,0
59232,88,0,96.94,737.47,11.11,352759.15,259006.75,0.073193841,0.402561985,0
39493,88,0,100,718.15,11.8,352660.72,259006.75,0.046557911,0.404721797,0
58228,88,0,100,699.45,14.02,352562.3,259006.75,0.064071424,0.393213704,0
56684,88.08,17.35,84.03,681.46,17.96,352463.87,259006.75,0.10354317,0.38893193,0
49281,88.62,21.34,72.72,664.33,18.97,352365.45,259006.75,0.133568808,0.395122618,0
56826,89,25.1,76.53,648.13,19,352267.02,259006.75,0.140299633,0.388389826,0
54341,89,14.49,90.71,632.95,18.68,352168.6,259006.75,0.148807257,0.382772386,0
23301,89,7.09,87.67,618.78,18.49,352070.17,259006.75,0.126606524,0.373962745,0
56823,89,16.07,66.76,605.21,18.81,351971.75,259006.75,0.119399957,0.370168425,0
40583,89,10.96,86.63,592.45,17.36,351873.32,259006.75,0.122598626,0.390739515,0
16589,89,2.95,86.64,580.75,16.42,351774.9,259006.75,0.116255276,0.383917801,0
28867,89,9.62,84.34,570.38,15.46,351676.47,259006.75,0.107365005,0.36552161,0
30381,88.46,38.01,20.4,561.43,15.1,351578.05,259006.75,0.133333206,0.378135554,0
53973,88,59.21,18.99,553.64,14.93,351479.62,259006.75,0.154895335,0.393445492,0
44720,88.1,18.77,79.53,547.31,14.59,351381.2,259006.75,0.145449296,0.388060436,0
53581,88.98,0.6,95.61,542.58,14.15,351282.77,259006.75,0.126919776,0.384460911,0
50647,89,0,94.28,539.47,14.01,351184.35,259006.75,0.144990712,0.387314968,0
58022,89,15.29,22.33,538.03,12.99,351085.92,259006.75,0.243089423,0.404824801,0
56144,89,30.19,57.84,537.91,12.05,350987.5,259006.75,0.262895107,0.40290799,0
49904,89,0,95.4,568.35,14.2,350298.52,259006.75,0.081878066,0.411132053,0
50623,89,0,97.32,578.05,14,350200.09,259006.75,0.077233434,0.409214348,0
54579,89.21,7.61,100,589.12,14.06,350101.67,259006.75,0.065282948,0.408612303,0
56537,89.48,8.35,100,601.48,14.08,350003.24,259006.75,0.08177989,0.386550464,0
